target,text
0,hey late ... 'm amk need drink tea coffe
1,u want xma 100 free text messag new video phone half price line rental call free 0800 0721072 find
0,yeah 's class
0,yup ì_ comin
0,cheer lou yeah goodnit shame u neva came c ya gailxx
0,awesom question cute answer someon ask boy \how ur life '' smile amp answer '' fine '' gudnit ''
0,abj serv stay dad alon
0,simpl arithmet percentag
0,deep sigh ... miss ... realli surpris n't gone net cafe yet get ... n't miss
0,friendship game play word say doesn\'t start march end may tomorrow yesterday today e
0,u wear
0,hey sexi bun day word morn ym ... ... think
1,u win å£100 music gift voucher everi week start txt word draw 87066 tsc www.idew.com skillgam 1winaweek age16 150ppermesssubscript
0,way 'rencontr meet mountain dont ....
0,send text 'll skype later
0,good day
0,happen r 2waxsto wat want come ill get medic insur 'll abl deliv basic care 'm current shop right medic insur give til friday morn that i.ll see major person guid right insur
0,idk 'm sit stop shop park lot right bawl eye feel like 'm failur everyth nobodi want feel like 'm fail
0,tiim n't let hug 's n't break tear
0,pop lt gt ibuprofen help
0,ya cant display intern sub got ta extract
0,anyth specif regard jaklin idk fuck
0,want talk
0,good day too.pray me.remov teeth pain maintain stuff
0,alright new goal
0,dude like buff wind
0,school start stay 's weather like food social support system like friend school thing import
1,rington club gr8 new poli direct mobil everi week
0,ok chines food way get fat 're pay lipo
0,call meet
0,need detail onlin job
0,sound like could lot time spent chastiti devic boy ... grin ... take beat like good dog go loung nice long bath
0,hi babi ive got back work want see u allday hope didnt piss u phone today u give call xxx
0,forc eat slice 'm realli hungri tho suck mark get worri know 'm sick turn pizza lol
0,got call landlin number ask come anna nagar go afternoon
0,10 min later k ...
0,christma occas celebr reflect ur ... valu ... desir ... affect ... amp tradit .... ideal christma ...
1,today voda number end 5226 select receiv 350 award hava match pleas call 08712300220 quot claim code 1131 standard rate app
1,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli nokia/150p poly/200p 16+
0,kaiez ... enjoy ur tuition ... gee ... thk e second option sound beta ... 'll go yan jiu den msg u ...
0,hey tmr mayb meet yck
0,honey boo 'm miss u
0,s.thi increas chanc win
0,sorri chikku cell got problem tht nt abl repli u msg u ..
0,compliment away system side
0,say thanks2
0,got anoth job one hospit data analysi someth start monday sure thesi got finish
1,ur chanc win å£250 cash everi wk txt play 83370. 's c 's www.music-trivia.net custcar 08715705022 1x150p/wk
0,ìï write wat ..
0,tell rob mack gf theater
0,back brum thank put us keep us happi see soon
0,think go honesti road call bank tomorrow tough decis make us great peopl
0,ya srsli better yi tho
0,usual bodi take care buy make sure doesnt progress pl continu talk saturday
0,yar lor wan 2 go c hors race today mah eat earlier lor ate chicken rice u
0,gain right wife.dont demand it.i tri husband too.let see
0,mayb woke fuck 3 would n't problem
0,nah 'm perpetu dd
0,detroit home snow enjoy
0,sorri got late start 're way
0,u ever get song stuck head reason wo n't go away til u listen like 5 time
0,lol ouch wish 'd stay bit longer
0,broke list reason nobodi 's town ca n't tell 's sarcast faggi
0,haha awesom 've 4u coupl time 's come
0,goodmorn grandfath expir .. leav today
0,k give kvb acc detail
0,ay wana meet sat ì_ wkg sat
0,aiyah ok wat long got improv alreadi wat ...
0,ffffffffff alright way meet sooner
0,\i reach anoth 2 stops.\ '' ''
1,text pass 69669 collect polyphon rington normal gpr charg appli enjoy tone
0,nt joke serious told
0,see requir pleas
0,reali sorry-i n't recognis number confus r u pleas
1,1000 's flirt txt girl bloke ur name age eg girl zoe 18 8007 join get chat
0,probabl money worri thing come due sever outstand invoic work two three month ago
0,ok. feel like john lennon
0,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
0,nah im goin 2 wrk j wot bout u
0,also know lunch menu da know
0,okay name ur price long legal wen pick u ave x am xx
1,select stay 1 250 top british hotel noth holiday worth å£350 claim call london 02072069400. bx 526 sw73ss
0,ok k .. sri knw 2 siva .. tat askd ..
0,normal hot mail com see
0,'s ok least armand 's still around
0,lt gt great loxahatche xma tree burn updat total see star
0,still havent collect dough pl let know go place sent get control number
0,send number give repli tomorrow morn said like ok
0,'m nt goin got somethin unless meetin 4 dinner lor ... haha wonder go ti time ...
0,escap theatr go watch kavalan minut
1,free video camera phone half price line rental 12 mth 500 cross ntwk min 100 txt call mobileupd8 08001950382 call2optout/674
0,got ta collect da car 6 lei
0,well great weekend
0,u talk bout earli morn 's almost noon
0,great escap fanci bridg need lager see tomo
0,k .. k perform
0,sorri da thought call lot time lil busy.i call noon ..
0,tri weekend v
1,repli win å£100 weekli profession sport tiger wood play send stop 87239 end servic
0,come slave ... go shell unconsci avoid ... make unhappi
0,mean websit ye
0,thank way lost
0,hey leav friday wait ask superior tell ..
0,ì_ ... ìï wan come come lor ... din c stripe skirt ...
0,come mahal bu stop .. lt decim gt
0,'re peopl mu 'm tabl lambda
1,ree entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c 's appli 08452810073 detail 18+
0,ask 's anthoni dad bf
1,save money wed lingeri www.bridal.petticoatdreams.co.uk choos superb select nation deliveri brought weddingfriend
0,k go sleep well take rest
0,ok ... sweet dream ...
0,ill lt gt ok
0,watch movi alreadi xy want 2 shop 'm shop w
0,noth spl .. wat abt u whr ru
0,audri lousi autocorrect
0,sure yet still tri get hold
0,oh mr sheffield wan na play game okay 're boss 'm nanni give rais 'll give one
1,"urgent mobil 077xxx å£2,000 bonu caller prize 02/06/03 2nd attempt reach call 09066362206 asap box97n7qp 150ppm"
0,ride equal unev mani peski cyclist around time night
0,outsid offic take
0,da good good player.whi unsold
1,privat 2003 account statement 07808247860 show 800 un-redeem s. i. m. point call 08719899229 identifi code 40411 expir 06/11/04
0,hard true much show amp express love someon .... much hurt leav get seper ... ö´ó_ û¬ud even ...
0,ok 'll let noe later n ask call u tmr ...
0,ye see ya dot
0,aiyar dun disturb u liao ... thk u lot 2 aft ur cupboard come ...
0,sent lanr fakey 's eckankar detail mail box
0,hi ask waheeda fathima leav
0,lem know swing pick 'm free basic time 1 semest
0,oh 4 outsid player allow play know
1,text82228 get rington logo game www.txt82228.com question info txt82228.co.uk
0,merri christma babe love ya kiss
0,good morn dear shijutta ........... great amp success day
0,yeah sure 'll leav min
0,oh ... ask fun haha ... take care ì_
0,wait yesterday
0,understand loss gain work school
0,lol would mom would fit tell whole famili crazi terribl
0,part \do n't initiate\ '' n't understand ''
0,'m sorri 've join leagu peopl dont keep touch mean great deal friend time even great person cost great week.|
0,inde way either
0,horribl u eat mac eat u forgot abt alreadi rite ... u take long 2 repli thk 's toot b4 b prepar wat shall eat
0,ok day make dinner tonit invit
0,\hey kate
1,sunshin quiz wkli q win top soni dvd player u know countri algarv txt ansr 82277. å£1.50 sp tyron
0,time come
1,decemb mobil 11mths+ entitl updat latest colour camera mobil free call mobil updat vco free 08002986906
0,noth get msg di name wit differ 's ..
0,dear cherthala.in case u r come cochin pl call bfore u start.i shall also reach accordingly.or tell day u r coming.tmorow engag an holiday
0,shower babi
0,wot u wan na missi
0,senthil group compani apnt 5pm
0,time think 'll need know near campu
0,msg r time pass.they silent say think u right also make u think least 4 moment gd nt.swt drm shesil
0,yo dude guess got arrest day
0,everybodi fun even miss
1,someon u know ask date servic 2 contact cant guess call 09058097189 reveal pobox 6 ls15hb 150p
0,seek ladi street freak sheet
0,'re think lift one
1,uûªv bin award å£50 play 4 instant cash call 08715203028 claim everi 9th player win min å£50-å£500 optout 08718727870
0,right wasnt phone someon number like
0,realli good see day dudett miss
0,go take bath ill place key window
0,well 'm glad n't find total disagre ... lol
0,she. find sent offlin messag know anjola 's
0,must come later .. normal bath da afternoon mah ..
0,probabl coupl hour top
0,yun ah.now ì_ wkg btw ì_ go nu sc ìï wana specialis wad
0,ummma.wil call check in.our life begin qatar pl pray hard
0,\petey boy wherear friendsar thekingshead come canlov nic\ '' ''
0,got .. mail panren paru ..
0,sorri got thing may pub later
0,two letter copi co one messag speak soon
1,tbs/persolvo chase us sinc sept forå£38 definit pay thank inform ignor kath manchest
0,kalli readi bat 2nd inning
0,'m hungri buy smth home ...
0,gon na blake 's night might abl get littl earli
0,wondar full flim
0,shuhui say chang 2 suntec steamboat u noe r u
0,aight 'll hit get cash
0,pleas tell special stock talk
0,put sign choos number pin show right
0,good weekend
0,pl send correct name da
0,sent email ûò address incomm right
1,"449050000301 å£2,000 price claim call 09050000301"
0,iû÷ll look fri pan case itû÷ cheap book perhap thatû÷ silli fri pan isnû÷t like book
0,need coffe run tomo ca n't believ 's time week alreadi
0,sir need axi bank account bank address
0,number u live 11
0,dude fake .. frnd got money tht 'm reffer u .. u member wit mail link u vl credit lt gt rs il geti lt gt rs .. draw acc wen lt gt rs ..
0,who class
0,lor ...
0,r go lt gt bu
0,meant apolog text get drug lt gt night
0,whatsup dont u want sleep
0,nokia phone lovli ..
0,co shop wif darren ju n call 2 ask wat present wan lor start guess wif n final guess darren lor
0,scienc tell chocol melt sunlight pleas n't walk sunlight bcoz n't want loss sweet friend
0,happen yo date
0,izzit still rain
0,norm tomorrow finish 4.15 co st test need sort librari stuff point tomo got letter today access til end march better get move
0,would 'm still cozi exhaust last night.nobodi went school work everyth close
0,waqt se pehl naseeb se zyada kisi ko kuch nahi milta zindgi wo nahi jo hum socht hai zindgi wo hai jo ham jeetey hai ..........
0,time tell friend around
0,pleas dont say like hi hi hi
0,hmmm.still dont open
0,'m love 'm excit day spend make happi
0,bring home wendi =d
0,lul im gettin juici gossip hospit two nurs talk fat gettin one think she obes oyea
0,better bb wont use wife doctor
0,wonder okor great month cherish guy wish well day mojibiola
0,castor need see someth
0,also bring galileo dobbi
0,call n't see facebook huh
0,lov line \hurt truth
0,mag meet avo point
0,'ll text drop x
0,ha would n't say n't read anyth way u seem n't like 2 judgement .... save friday pub
0,dad say hurri hell
0,dear good morn
1,lastest stereophon marley dizze racal libertin stroke win nookii game flirt click themob wap bookmark text wap 82468
0,.pleas charg mobil get morn
0,ok problem ... yup 'm go sch 4 rem correctli ...
0,join today formally.pl keep praying.wil talk later
0,dont shall buy one dear
0,e best 4 ur drive tmr
0,becoz lt gt jan whn al post ofic holiday cn go fr post ofic ... got duffer
1,ur balanc å£500 ur next question sang 'uptown girl 80 's 2 answer txt ur answer 83600. good luck
1,mobi pub quiz.win å£100 high street prize u know new duchess cornwal txt first name 82277.unsub stop å£1.50 008704050406 sp arrow
0,twenti past five said train durham alreadi coz reserv seat
0,mum ask ì_ buy food home ...
0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
0,great trip india bring light everyon project everyon lucki see smile bye abiola
0,rush 'm work 'm school rush go hungri
1,wow boy r back take 2007 uk tour win vip ticket pre-book vip club txt club 81303. trackmarqu ltd info vipclub4u
0,dunno ... let go learn pilat ...
0,n't g class earli tomorrow thu n't tri smoke lt gt
0,film ill call later
0,ìï come lt 25 n pass lar
0,gud ni8 dear .. slp well .. take care .. swt dream .. muah ..
0,haf u eaten wat time u wan 2 come
0,shhhhh nobodi suppos know
0,ard 515 like dat
0,hang brother famili
0,long beach lor expect ... u dinner
0,wait.i come .. lt gt min
0,\hello-/ drivby-:0quit edrunk sorri iff pthi make senrd-dnot dancc 2 drum n basq ihav fun 2nhite x ro xxxxxxx\ '' ''
0,buy pizza meat lover suprem u get pick
0,pure heart person wonder smile make even his/her enemi feel guilti enemi .. catch world smile .. goodmorn amp smiley sunday ..
0,hey book kb sat alreadi ... lesson go ah keep sat night free need meet confirm lodg
0,bad girl still rememb
1,mobil 11mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd8 freefon 08000839402 2stoptxt
1,uniqu enough find 30th august www.areyouunique.co.uk
0,oh dang n't mean send lol
0,enjoy shower possess pour u ur love one bcoz world lie golden gift love truli ..
0,ye last practic
0,'ve sent wife text buy 'll tell relax go get wkend
1,check choos babe video sms.shsex.netun fgkslpopw fgkslpo
